"access_date";"content_main_theme";"access_state";"access_city";"count"
2025-05-20;Dengue;MG;UBERLANDIA;1
2025-05-20;Dengue;BA;CATU;1
2025-05-20;Dengue;SP;RIBEIRAO PRETO;1
2025-05-20;Dengue;SP;MARILIA;1
2025-05-20;Dengue;SC;TUNAPOLIS;1
2025-05-20;Dengue;RS;PASSO FUNDO;1
2025-05-20;Dengue;RJ;RIO DE JANEIRO;12
2025-05-20;Dengue;RS;VENANCIO AIRES;1
2025-05-20;Dengue;MG;BELO HORIZONTE;8
2025-05-20;Dengue;PR;CURITIBA;5
2025-05-20;Dengue;RS;PORTO ALEGRE;14
2025-05-20;Dengue;SC;CAPINZAL;1
2025-05-20;Dengue;GO;CAMPO ALEGRE DE GOIAS;1
2025-05-20;Dengue;PA;BELEM;1
2025-05-20;Dengue;RS;URUGUAIANA;1
2025-05-20;Dengue;AM;MANAUS;1
2025-05-20;Dengue;RJ;PIRAI;1
2025-05-20;Dengue;RS;ITAARA;1
2025-05-20;Dengue;SP;VARGEM GRANDE PAULISTA;1
2025-05-20;Dengue;RS;SERAFINA CORREA;1
2025-05-21;Dengue;MG;UBERLANDIA;1
2025-05-21;Dengue;DF;BRASILIA;7
2025-05-21;Dengue;SP;OSASCO;5
2025-05-21;Dengue;MG;BELO HORIZONTE;5
2025-05-21;Dengue;PR;CURITIBA;4
2025-05-21;Dengue;RS;PORTO ALEGRE;9
2025-05-21;Dengue;BA;SALVADOR;1
2025-05-21;Dengue;RS;GARIBALDI;1
2025-05-21;Dengue;SC;TUNAPOLIS;1
2025-05-21;Dengue;RJ;RIO DE JANEIRO;7
2025-05-21;Dengue;SP;SANTO ANDRE;1
2025-05-21;Dengue;SP;EMBU DAS ARTES;1
2025-05-21;Dengue;SP;RIBEIRAO PRETO;4
2025-05-21;Dengue;SP;SAO PAULO;27
2025-05-21;Dengue;RS;CANOAS;3
2025-05-21;Dengue;PA;BELEM;2
2025-05-21;Dengue;AM;MANAUS;1
2025-05-21;Dengue;GO;CATALAO;1
2025-05-21;Dengue;SP;BARUERI;1
2025-05-21;Dengue;MG;JUIZ DE FORA;1
2025-05-21;Dengue;PR;MARINGA;1
2025-05-21;Dengue;RS;NOVA SANTA RITA;1
2025-05-21;Dengue;MG;BRUMADINHO;1
2025-05-21;Dengue;PR;FAZENDA RIO GRANDE;1
2025-05-22;Dengue;PR;CURITIBA;7
2025-05-22;Dengue;CE;MORADA NOVA;1
2025-05-22;Dengue;PA;BELEM;2
2025-05-22;Dengue;SP;OSASCO;4
2025-05-22;Dengue;BA;MADRE DE DEUS;2
2025-05-22;Dengue;SP;RIBEIRAO PRETO;1
2025-05-22;Dengue;SP;SAO CAETANO DO SUL;1
2025-05-22;Dengue;SP;DUMONT;1
2025-05-22;Dengue;MG;BRUMADINHO;1
2025-05-22;Dengue;RS;SAO SEPE;1
2025-05-22;Dengue;RS;PORTO ALEGRE;11
2025-05-22;Dengue;SP;SANTANA DE PARNAIBA;1
2025-05-22;Dengue;SP;SANTO ANDRE;2
2025-05-22;Dengue;SP;SAO PAULO;19
2025-05-22;Dengue;BA;SALVADOR;3
2025-05-22;Dengue;MG;BELO HORIZONTE;11
2025-05-22;Dengue;DF;BRASILIA;3
2025-05-22;Dengue;RJ;RIO DE JANEIRO;7
2025-05-22;Dengue;MG;MANTENA;1
2025-05-22;Dengue;PR;CERRO AZUL;1
2025-05-22;Dengue;SP;GUARULHOS;1
2025-05-22;Dengue;PR;COLOMBO;1
2025-05-22;Dengue;MG;UBERLANDIA;5
2025-05-22;Dengue;RJ;BARRA DO PIRAI;1
2025-05-22;Dengue;RS;ARROIO DOS RATOS;1
2025-05-22;Dengue;MG;CARATINGA;1
2025-05-22;Dengue;PE;GOIANA;1
2025-05-22;Dengue;MG;JUIZ DE FORA;1
2025-05-22;Dengue;SC;ARARANGUA;1
2025-05-22;Dengue;RS;SAPUCAIA DO SUL;1
2025-05-22;Dengue;RJ;NITEROI;2
2025-05-22;Dengue;PR;FAZENDA RIO GRANDE;1
2025-05-22;Dengue;SP;FRANCISCO MORATO;1
2025-05-22;Dengue;RS;NOVA PRATA;1
2025-05-23;Dengue;SP;SANTO ANDRE;2
2025-05-23;Dengue;SP;SAO PAULO;24
2025-05-23;Dengue;AM;MANAUS;1
2025-05-23;Dengue;MG;BELO HORIZONTE;10
2025-05-23;Dengue;PA;BELEM;1
2025-05-23;Dengue;SP;CARAPICUIBA;1
2025-05-23;Dengue;RS;PORTO ALEGRE;12
2025-05-23;Dengue;RJ;NITEROI;2
2025-05-23;Dengue;BA;MADRE DE DEUS;2
2025-05-23;Dengue;PR;FAZENDA RIO GRANDE;1
2025-05-23;Dengue;RJ;RIO DE JANEIRO;9
2025-05-23;Dengue;RS;SAO SEPE;2
2025-05-23;Dengue;RS;PASSO FUNDO;3
2025-05-23;Dengue;RJ;PARACAMBI;1
2025-05-23;Dengue;MG;ALPINOPOLIS;1
2025-05-23;Dengue;DF;BRASILIA;11
2025-05-23;Dengue;RS;GRAMADO;1
2025-05-23;Dengue;SP;RIBEIRAO PRETO;3
2025-05-23;Dengue;CE;RUSSAS;1
2025-05-23;Dengue;SP;OSASCO;2
2025-05-23;Dengue;BA;SALVADOR;4
2025-05-23;Dengue;PR;SAO JOSE DOS PINHAIS;1
2025-05-23;Dengue;SP;MARILIA;1
2025-05-24;Dengue;RS;PORTO ALEGRE;13
2025-05-24;Dengue;RS;CANOAS;3
2025-05-24;Dengue;MG;UBERLANDIA;2
2025-05-24;Dengue;DF;BRASILIA;3
2025-05-24;Dengue;RJ;CAMPOS DOS GOYTACAZES;1
2025-05-24;Dengue;BA;SALVADOR;5
2025-05-24;Dengue;PA;BELEM;2
2025-05-24;Dengue;RS;SAO FRANCISCO DE ASSIS;1
2025-05-24;Dengue;PR;SANTA HELENA;1
2025-05-24;Dengue;SP;OSASCO;4
2025-05-24;Dengue;SP;SERTAOZINHO;2
2025-05-24;Dengue;SP;DIADEMA;1
2025-05-24;Dengue;RJ;MAGE;1
2025-05-24;Dengue;SP;ARUJA;1
2025-05-24;Dengue;RJ;RIO DE JANEIRO;5
2025-05-24;Dengue;MG;CONTAGEM;1
2025-05-24;Dengue;SP;SAO PAULO;35
2025-05-24;Dengue;PR;MARINGA;1
2025-05-24;Dengue;MG;BELO HORIZONTE;5
2025-05-24;Dengue;SP;MARILIA;1
2025-05-24;Dengue;PR;CURITIBA;3
2025-05-24;Dengue;MG;JUIZ DE FORA;1
2025-05-24;Dengue;SP;RIBEIRAO PRETO;1
2025-05-24;Dengue;RS;GRAMADO;1
2025-05-25;Dengue;SP;SAO PAULO;21
2025-05-25;Dengue;BA;SALVADOR;8
2025-05-25;Dengue;RS;PORTO ALEGRE;13
2025-05-25;Dengue;MG;UBERABA;1
2025-05-25;Dengue;MG;BELO HORIZONTE;6
2025-05-25;Dengue;SP;MARILIA;1
2025-05-25;Dengue;RJ;RIO DE JANEIRO;5
2025-05-25;Dengue;DF;BRASILIA;4
2025-05-25;Dengue;RJ;RESENDE;1
2025-05-25;Dengue;RS;CANOAS;3
2025-05-25;Dengue;SP;OSASCO;1
2025-05-25;Dengue;SP;SERTAOZINHO;1
2025-05-25;Dengue;RJ;DUQUE DE CAXIAS;1
2025-05-25;Dengue;RJ;BARRA MANSA;1
2025-05-25;Dengue;PB;CAMPINA GRANDE;1
2025-05-25;Dengue;RS;SANTA MARIA;1
2025-05-25;Dengue;RJ;NITEROI;1
2025-05-26;Dengue;RS;PORTO ALEGRE;22
2025-05-26;Dengue;SP;OSASCO;7
2025-05-26;Dengue;DF;BRASILIA;9
2025-05-26;Dengue;BA;SALVADOR;8
2025-05-26;Dengue;RS;GARIBALDI;1
2025-05-26;Dengue;RS;SANTA MARIA;2
2025-05-26;Dengue;PR;CURITIBA;5
2025-05-26;Dengue;RS;PASSO FUNDO;1
2025-05-26;Dengue;RS;CAXIAS DO SUL;3
2025-05-26;Dengue;RS;CACHOEIRINHA;2
2025-05-26;Dengue;MG;TEOFILO OTONI;1
2025-05-26;Dengue;SC;SANTA ROSA DO SUL;1
2025-05-26;Dengue;SP;RIBEIRAO PRETO;3
2025-05-26;Dengue;PR;MARINGA;2
2025-05-26;Dengue;AM;MANAUS;1
2025-05-26;Dengue;RJ;DUQUE DE CAXIAS;2
2025-05-26;Dengue;RS;GRAVATAI;1
2025-05-26;Dengue;RJ;RIO DE JANEIRO;12
2025-05-26;Dengue;MG;UBERLANDIA;1
2025-05-26;Dengue;SP;SAO PAULO;43
2025-05-26;Dengue;SP;SAO CAETANO DO SUL;2
2025-05-26;Dengue;MG;BELO HORIZONTE;6
2025-05-26;Dengue;RR;BOA VISTA;2
2025-05-26;Dengue;PR;SARANDI;1
2025-05-26;Dengue;MG;JUIZ DE FORA;1
2025-05-27;Dengue;MG;JUIZ DE FORA;3
2025-05-27;Dengue;SP;OSASCO;10
2025-05-27;Dengue;RS;PORTO ALEGRE;9
2025-05-27;Dengue;DF;BRASILIA;7
2025-05-27;Dengue;RS;CANOAS;2
2025-05-27;Dengue;PR;MARINGA;1
2025-05-27;Dengue;SP;SAO PAULO;24
2025-05-27;Dengue;SP;RIBEIRAO PRETO;2
2025-05-27;Dengue;MG;BELO HORIZONTE;9
2025-05-27;Dengue;RS;SANTA MARIA;2
2025-05-27;Dengue;RJ;RIO DE JANEIRO;10
2025-05-27;Dengue;PR;CURITIBA;7
2025-05-27;Dengue;MG;BRUMADINHO;1
2025-05-27;Dengue;RS;NOVA SANTA RITA;2
2025-05-27;Dengue;SP;SAO BERNARDO DO CAMPO;1
2025-05-27;Dengue;PA;BELEM;4
2025-05-27;Dengue;MG;UBERLANDIA;2
2025-05-27;Dengue;SP;GUARULHOS;1
2025-05-27;Dengue;SP;SANTO ANDRE;1
2025-05-27;Dengue;MG;CAETE;1
2025-05-27;Dengue;BA;SALVADOR;3
2025-05-27;Dengue;MG;PEDRO LEOPOLDO;1
2025-05-27;Dengue;AM;MANAUS;2
2025-05-27;Dengue;MG;ALPINOPOLIS;1
2025-05-28;Dengue;SP;RIBEIRAO PRETO;2
2025-05-28;Dengue;RS;CANOAS;3
2025-05-28;Dengue;PR;ALMIRANTE TAMANDARE;1
2025-05-28;Dengue;RJ;NITEROI;1
2025-05-28;Dengue;DF;BRASILIA;6
2025-05-28;Dengue;RS;AGUDO;1
2025-05-28;Dengue;CE;RUSSAS;1
2025-05-28;Dengue;RS;SANTA MARIA;1
2025-05-28;Dengue;PR;CURITIBA;2
2025-05-28;Dengue;SP;CARAPICUIBA;1
2025-05-28;Dengue;SP;SANTO ANDRE;2
2025-05-28;Dengue;RS;SANTO ANTONIO DA PATRULHA;1
2025-05-28;Dengue;RJ;RESENDE;1
2025-05-28;Dengue;ES;LINHARES;1
2025-05-28;Dengue;RS;ALVORADA;1
2025-05-28;Dengue;SP;GUARULHOS;1
2025-05-28;Dengue;MG;CENTRALINA;1
2025-05-28;Dengue;RS;PORTO ALEGRE;6
2025-05-28;Dengue;SP;SAO PAULO;21
2025-05-28;Dengue;MG;ALPINOPOLIS;1
2025-05-28;Dengue;RJ;RIO DE JANEIRO;11
2025-05-28;Dengue;PR;ANGULO;1
2025-05-28;Dengue;MG;BELO HORIZONTE;7
2025-05-28;Dengue;RS;ALEGRETE;1
2025-05-28;Dengue;RS;IJUI;1
2025-05-28;Dengue;PR;MARINGA;2
2025-05-28;Dengue;GO;CATALAO;1
2025-05-28;Dengue;RR;BOA VISTA;2
2025-05-29;Dengue;MG;UBERABA;2
2025-05-29;Dengue;DF;BRASILIA;6
2025-05-29;Dengue;SP;SANTO ANDRE;4
2025-05-29;Dengue;RJ;NITEROI;1
2025-05-29;Dengue;RS;CANDELARIA;1
2025-05-29;Dengue;SP;FRANCISCO MORATO;2
2025-05-29;Dengue;MG;RIBEIRAO DAS NEVES;1
2025-05-29;Dengue;MG;CONTAGEM;1
2025-05-29;Dengue;MG;TEOFILO OTONI;1
2025-05-29;Dengue;SP;ITAPEVI;1
2025-05-29;Dengue;RS;SANTA MARIA;3
2025-05-29;Dengue;PR;MARINGA;1
2025-05-29;Dengue;PA;BELEM;1
2025-05-29;Dengue;PB;MATINHAS;1
2025-05-29;Dengue;RS;IBIRUBA;1
2025-05-29;Dengue;MG;JUIZ DE FORA;1
2025-05-29;Dengue;AM;MANAUS;1
2025-05-29;Dengue;RS;PORTO ALEGRE;8
2025-05-29;Dengue;PR;CURITIBA;1
2025-05-29;Dengue;RR;BOA VISTA;1
2025-05-29;Dengue;SP;RIBEIRAO PRETO;1
2025-05-29;Dengue;MG;CANAPOLIS;1
2025-05-29;Dengue;RJ;RIO DE JANEIRO;8
2025-05-29;Dengue;MG;UBERLANDIA;3
2025-05-29;Dengue;MG;BELO HORIZONTE;8
2025-05-29;Dengue;SC;CAPINZAL;1
2025-05-29;Dengue;BA;SALVADOR;5
2025-05-29;Dengue;SP;SAO PAULO;19
2025-05-29;Dengue;GO;CATALAO;1
2025-05-30;Dengue;MG;BELO HORIZONTE;5
2025-05-30;Dengue;RJ;RIO DE JANEIRO;13
2025-05-30;Dengue;SP;SAO PAULO;23
2025-05-30;Dengue;PR;MARINGA;1
2025-05-30;Dengue;SP;GUARULHOS;1
2025-05-30;Dengue;RS;PORTO ALEGRE;4
2025-05-30;Dengue;RS;PASSO FUNDO;1
2025-05-30;Dengue;SP;SAO BERNARDO DO CAMPO;1
2025-05-30;Dengue;RR;BOA VISTA;1
2025-05-30;Dengue;SP;RIBEIRAO PRETO;1
2025-05-30;Dengue;SP;DIADEMA;1
2025-05-30;Dengue;PR;CURITIBA;4
2025-05-30;Dengue;ES;ARACRUZ;1
2025-05-30;Dengue;BA;SALVADOR;6
2025-05-30;Dengue;RS;CACHOEIRINHA;1
2025-05-30;Dengue;RJ;SEROPEDICA;1
2025-05-30;Dengue;PA;BELEM;5
2025-05-30;Dengue;DF;BRASILIA;3
2025-05-30;Dengue;RS;CANDELARIA;1
2025-05-30;Dengue;PR;ALMIRANTE TAMANDARE;1
2025-05-30;Dengue;SC;PASSO DE TORRES;1
2025-05-30;Dengue;SP;SANTO ANDRE;3
2025-05-30;Dengue;MG;UBERLANDIA;2
2025-05-30;Dengue;RS;VERANOPOLIS;1
2025-05-30;Dengue;MG;BETIM;2
2025-05-30;Dengue;RS;SANTA CRUZ DO SUL;1
2025-05-30;Dengue;MG;CASSIA;1
2025-05-30;Dengue;AM;MANAUS;1
2025-05-31;Dengue;RJ;RIO DE JANEIRO;12
2025-05-31;Dengue;DF;BRASILIA;6
2025-05-31;Dengue;MG;CARMO DO RIO CLARO;1
2025-05-31;Dengue;PA;BELEM;1
2025-05-31;Dengue;RS;CANOAS;2
2025-05-31;Dengue;RS;PORTO ALEGRE;4
2025-05-31;Dengue;PR;CURITIBA;5
2025-05-31;Dengue;BA;QUEIMADAS;1
2025-05-31;Dengue;BA;SALVADOR;6
2025-05-31;Dengue;SP;MARILIA;1
2025-05-31;Dengue;SP;SANTO ANDRE;4
2025-05-31;Dengue;MG;UBERLANDIA;2
2025-05-31;Dengue;RS;SANTA CRUZ DO SUL;2
2025-05-31;Dengue;AM;MANAUS;1
2025-05-31;Dengue;SP;SAO PAULO;39
2025-05-31;Dengue;SP;SERTAOZINHO;1
2025-05-31;Dengue;MG;BELO HORIZONTE;8
2025-05-31;Dengue;PB;CAMPINA GRANDE;1
2025-06-01;Dengue;MG;BELO HORIZONTE;11
2025-06-01;Dengue;RS;NOVA SANTA RITA;2
2025-06-01;Dengue;RJ;RIO DE JANEIRO;4
2025-06-01;Dengue;MG;UBERLANDIA;1
2025-06-01;Dengue;SP;SAO PAULO;29
2025-06-01;Dengue;AM;MANAUS;1
2025-06-01;Dengue;SP;BARRA BONITA;1
2025-06-01;Dengue;SP;BARUERI;1
2025-06-01;Dengue;SP;ITAPEVI;1
2025-06-01;Dengue;RS;CANOAS;1
2025-06-01;Dengue;RS;SANTA CRUZ DO SUL;1
2025-06-01;Dengue;PA;BELEM;3
2025-06-01;Dengue;RS;PORTO ALEGRE;9
2025-06-01;Dengue;MG;CENTRALINA;1
2025-06-01;Dengue;RS;IBIRUBA;1
2025-06-01;Dengue;SP;SANTO ANDRE;2
2025-06-01;Dengue;MG;ALPINOPOLIS;1
2025-06-01;Dengue;SP;SERTAOZINHO;1
2025-06-01;Dengue;PR;CURITIBA;1
2025-06-01;Dengue;PA;ANANINDEUA;1
2025-06-01;Dengue;BA;SALVADOR;1
2025-06-02;Dengue;MG;BELO HORIZONTE;10
2025-06-02;Dengue;SP;SAO PAULO;24
2025-06-02;Dengue;RS;SANTA CRUZ DO SUL;1
2025-06-02;Dengue;CE;LIMOEIRO DO NORTE;1
2025-06-02;Dengue;RS;VERANOPOLIS;2
2025-06-02;Dengue;RJ;RIO DE JANEIRO;9
2025-06-02;Dengue;SC;CAPINZAL;1
2025-06-02;Dengue;RS;PORTO ALEGRE;3
2025-06-02;Dengue;DF;BRASILIA;9
2025-06-02;Dengue;MG;JUIZ DE FORA;1
2025-06-02;Dengue;SP;SANTO ANDRE;7
2025-06-02;Dengue;BA;SALVADOR;5
2025-06-02;Dengue;SP;SAO BERNARDO DO CAMPO;1
2025-06-02;Dengue;PR;CURITIBA;5
2025-06-02;Dengue;RS;CACHOEIRINHA;1
2025-06-02;Dengue;PA;BELEM;1
2025-06-02;Dengue;AM;MANAUS;1
2025-06-02;Dengue;SP;SANTANA DE PARNAIBA;1
2025-06-02;Dengue;RJ;NITEROI;1
2025-06-02;Dengue;MG;UBERLANDIA;3
2025-06-02;Dengue;SP;OSASCO;2
2025-06-02;Dengue;MG;LAGOA SANTA;1
2025-06-02;Dengue;SP;BARUERI;1
2025-06-02;Dengue;SP;RIBEIRAO PRETO;1
2025-06-03;Dengue;PR;CURITIBA;3
2025-06-03;Dengue;BA;SALVADOR;5
2025-06-03;Dengue;SP;SANTO ANDRE;2
2025-06-03;Dengue;SP;OSASCO;1
2025-06-03;Dengue;AM;MANAUS;1
2025-06-03;Dengue;SC;TURVO;1
2025-06-03;Dengue;MG;UBERABA;3
2025-06-03;Dengue;ES;SANTA TERESA;1
2025-06-03;Dengue;GO;CATALAO;1
2025-06-03;Dengue;RJ;ITAGUAI;1
2025-06-03;Dengue;MG;TEOFILO OTONI;1
2025-06-03;Dengue;ES;ARACRUZ;1
2025-06-03;Dengue;PA;BELEM;2
2025-06-03;Dengue;RS;VERANOPOLIS;1
2025-06-03;Dengue;PR;SAO JOSE DOS PINHAIS;1
2025-06-03;Dengue;SP;BARUERI;1
2025-06-03;Dengue;SP;MONTE ALTO;1
2025-06-03;Dengue;RJ;NITEROI;1
2025-06-03;Dengue;RS;CAXIAS DO SUL;1
2025-06-03;Dengue;CE;MORADA NOVA;1
2025-06-03;Dengue;DF;BRASILIA;6
2025-06-03;Dengue;RS;CANDELARIA;1
2025-06-03;Dengue;SP;SAO PAULO;20
2025-06-03;Dengue;MG;BELO HORIZONTE;6
2025-06-03;Dengue;SP;PRAIA GRANDE;1
2025-06-03;Dengue;RS;PORTO ALEGRE;4
2025-06-03;Dengue;RJ;NILOPOLIS;1
2025-06-03;Dengue;RJ;RIO DE JANEIRO;5
2025-06-03;Dengue;MG;JUIZ DE FORA;1
2025-06-03;Dengue;TO;ALVORADA;1
2025-06-03;Dengue;PA;MARITUBA;2
2025-06-03;Dengue;RS;CANOAS;2
2025-06-03;Dengue;MG;CAMPINA VERDE;1
2025-06-03;Dengue;RS;IJUI;1
2025-06-04;Dengue;GO;CATALAO;1
2025-06-04;Dengue;SP;SAO PAULO;19
2025-06-04;Dengue;BA;SALVADOR;4
2025-06-04;Dengue;RR;BOA VISTA;2
2025-06-04;Dengue;SP;SERTAOZINHO;1
2025-06-04;Dengue;RJ;RIO DE JANEIRO;8
2025-06-04;Dengue;DF;BRASILIA;2
2025-06-04;Dengue;MG;JUIZ DE FORA;3
2025-06-04;Dengue;MG;UBERLANDIA;1
2025-06-04;Dengue;SP;SAO CAETANO DO SUL;1
2025-06-04;Dengue;MG;TEOFILO OTONI;1
2025-06-04;Dengue;RS;PORTO ALEGRE;7
2025-06-04;Dengue;MG;MONTE ALEGRE DE MINAS;1
2025-06-04;Dengue;SP;GUARULHOS;1
2025-06-04;Dengue;SP;SAO BERNARDO DO CAMPO;1
2025-06-04;Dengue;MG;BELO HORIZONTE;10
2025-06-04;Dengue;MG;ITAGUARA;2
2025-06-04;Dengue;PR;MARINGA;1
2025-06-04;Dengue;AM;MANAUS;1
2025-06-04;Dengue;PR;CURITIBA;2
2025-06-04;Dengue;SP;RIO CLARO;1
2025-06-04;Dengue;SC;ARARANGUA;1
2025-06-04;Dengue;SP;RIBEIRAO PRETO;1
2025-06-05;Dengue;BA;SALVADOR;5
2025-06-05;Dengue;RS;PORTO ALEGRE;3
2025-06-05;Dengue;PR;CURITIBA;4
2025-06-05;Dengue;RS;IBIRUBA;1
2025-06-05;Dengue;SC;ARARANGUA;1
2025-06-05;Dengue;RS;VERA CRUZ;1
2025-06-05;Dengue;SP;RIBEIRAO PRETO;1
2025-06-05;Dengue;PA;BELEM;2
2025-06-05;Dengue;SP;JARDINOPOLIS;1
2025-06-05;Dengue;MG;UBERLANDIA;1
2025-06-05;Dengue;MG;INDIANOPOLIS;1
2025-06-05;Dengue;SP;SAO PAULO;18
2025-06-05;Dengue;CE;LIMOEIRO DO NORTE;2
2025-06-05;Dengue;RJ;RIO DE JANEIRO;5
2025-06-05;Dengue;RJ;GUAPIMIRIM;1
2025-06-05;Dengue;SP;POA;1
2025-06-05;Dengue;DF;BRASILIA;5
2025-06-05;Dengue;MG;BELO HORIZONTE;5
2025-06-05;Dengue;RS;CANOAS;1
2025-06-06;Dengue;RS;GARIBALDI;1
2025-06-06;Dengue;SC;AGUA DOCE;1
2025-06-06;Dengue;DF;BRASILIA;4
2025-06-06;Dengue;MG;UBERLANDIA;3
2025-06-06;Dengue;SP;SANTO ANDRE;1
2025-06-06;Dengue;SP;SAO BERNARDO DO CAMPO;2
2025-06-06;Dengue;AM;MANAUS;1
2025-06-06;Dengue;RS;CANDELARIA;1
2025-06-06;Dengue;PA;BELEM;1
2025-06-06;Dengue;PB;CAMPINA GRANDE;2
2025-06-06;Dengue;RS;ALVORADA;1
2025-06-06;Dengue;BA;SALVADOR;4
2025-06-06;Dengue;PR;CURITIBA;5
2025-06-06;Dengue;PR;SAO JOSE DOS PINHAIS;1
2025-06-06;Dengue;SP;RIO CLARO;1
2025-06-06;Dengue;MG;PEDRO LEOPOLDO;1
2025-06-06;Dengue;RS;CANOAS;1
2025-06-06;Dengue;RS;PORTO ALEGRE;4
2025-06-06;Dengue;PR;MARINGA;2
2025-06-06;Dengue;SP;SAO PAULO;13
2025-06-06;Dengue;MG;BELO HORIZONTE;5
2025-06-06;Dengue;RR;BOA VISTA;1
2025-06-06;Dengue;PB;MATINHAS;1
2025-06-06;Dengue;RJ;RIO DE JANEIRO;7
2025-06-06;Dengue;MG;GUARACIABA;2
2025-06-06;Dengue;SP;CAJAMAR;1
2025-06-07;Dengue;SP;SAO PAULO;16
2025-06-07;Dengue;PA;BELEM;3
2025-06-07;Dengue;RJ;RIO DE JANEIRO;6
2025-06-07;Dengue;RS;PORTO ALEGRE;5
2025-06-07;Dengue;SP;SANTANA DE PARNAIBA;2
2025-06-07;Dengue;PR;CURITIBA;5
2025-06-07;Dengue;MG;BELO HORIZONTE;5
2025-06-07;Dengue;BA;SALVADOR;3
2025-06-07;Dengue;MG;UBERLANDIA;1
2025-06-07;Dengue;RS;CANDELARIA;1
2025-06-07;Dengue;SP;GUARULHOS;1
2025-06-07;Dengue;DF;BRASILIA;3
2025-06-07;Dengue;PB;CAMPINA GRANDE;1
2025-06-07;Dengue;RS;PASSO FUNDO;1
2025-06-07;Dengue;PB;TAPEROA;1
2025-06-07;Dengue;MG;CENTRALINA;1
2025-06-07;Dengue;MG;JUIZ DE FORA;1
2025-06-07;Dengue;ES;LINHARES;1
2025-06-08;Dengue;RJ;RIO DE JANEIRO;10
2025-06-08;Dengue;MG;BETIM;2
2025-06-08;Dengue;SP;SAO PAULO;26
2025-06-08;Dengue;RJ;VOLTA REDONDA;1
2025-06-08;Dengue;RS;GRAMADO;1
2025-06-08;Dengue;DF;BRASILIA;5
2025-06-08;Dengue;MG;BELO HORIZONTE;5
2025-06-08;Dengue;SP;SANTO ANDRE;4
2025-06-08;Dengue;RS;PORTO ALEGRE;1
2025-06-08;Dengue;AM;MANAUS;2
2025-06-08;Dengue;PA;BELEM;1
2025-06-08;Dengue;MG;UBERLANDIA;1
2025-06-08;Dengue;PR;MARINGA;2
2025-06-08;Dengue;RJ;NITEROI;1
2025-06-08;Dengue;BA;SALVADOR;5
2025-06-08;Dengue;SC;ARARANGUA;3
2025-06-08;Dengue;PR;CURITIBA;2
2025-06-08;Dengue;SP;MARILIA;1
2025-06-09;Dengue;PR;CURITIBA;2
2025-06-09;Dengue;MG;UBERLANDIA;2
2025-06-09;Dengue;SP;SANTO ANDRE;2
2025-06-09;Dengue;RS;CANOAS;2
2025-06-09;Dengue;RS;CANDELARIA;1
2025-06-09;Dengue;DF;BRASILIA;7
2025-06-09;Dengue;MG;ITAIPE;1
2025-06-09;Dengue;BA;SALVADOR;7
2025-06-09;Dengue;AM;MANAUS;1
2025-06-09;Dengue;SP;RIBEIRAO PRETO;2
2025-06-09;Dengue;MG;BELO HORIZONTE;9
2025-06-09;Dengue;MG;CARATINGA;1
2025-06-09;Dengue;RS;PORTO ALEGRE;4
2025-06-09;Dengue;RS;SANTA MARIA;1
2025-06-09;Dengue;SP;SAO PAULO;16
2025-06-09;Dengue;PA;BELEM;2
2025-06-09;Dengue;RJ;RIO DE JANEIRO;12
2025-06-09;Dengue;RR;BOA VISTA;1
2025-06-10;Dengue;RR;BOA VISTA;1
2025-06-10;Dengue;SP;SAO PAULO;24
2025-06-10;Dengue;RS;PORTO ALEGRE;2
2025-06-10;Dengue;SP;MAUA;2
2025-06-10;Dengue;AM;SAO PAULO;1
2025-06-10;Dengue;MG;BELO HORIZONTE;9
2025-06-10;Dengue;BA;CANDEIAS;1
2025-06-10;Dengue;MG;PIRAPORA;1
2025-06-10;Dengue;DF;BRASILIA;10
2025-06-10;Dengue;RJ;RIO DE JANEIRO;9
2025-06-10;Dengue;PR;CURITIBA;3
2025-06-10;Dengue;RS;ESPUMOSO;1
2025-06-10;Dengue;SP;SANTO ANDRE;3
2025-06-10;Dengue;SP;FRANCISCO MORATO;1
2025-06-10;Dengue;PR;COLOMBO;1
2025-06-10;Dengue;RJ;NITEROI;1
2025-06-10;Dengue;SP;SERTAOZINHO;1
2025-06-10;Dengue;MG;UBERLANDIA;1
2025-06-10;Dengue;PA;BELEM;1
2025-06-10;Dengue;BA;SALVADOR;3
2025-06-10;Dengue;AM;MANAUS;1
2025-06-10;Dengue;PR;SAO JOSE DOS PINHAIS;1
2025-06-10;Dengue;MG;SANTOS DUMONT;1
2025-06-10;Dengue;SP;RIBEIRAO PRETO;1
2025-06-11;Dengue;MG;JUIZ DE FORA;2
2025-06-11;Dengue;DF;BRASILIA;5
2025-06-11;Dengue;RS;PORTO ALEGRE;3
2025-06-11;Dengue;RS;SANTA MARIA;1
2025-06-11;Dengue;SP;SAO PAULO;13
2025-06-11;Dengue;AM;IRANDUBA;1
2025-06-11;Dengue;RJ;RIO DE JANEIRO;9
2025-06-11;Dengue;SP;SAO BERNARDO DO CAMPO;1
2025-06-11;Dengue;MG;PIRAPORA;1
2025-06-11;Dengue;PB;CAMPINA GRANDE;1
2025-06-11;Dengue;MG;BELO HORIZONTE;6
2025-06-11;Dengue;PR;MARINGA;1
2025-06-11;Dengue;RS;ELDORADO DO SUL;1
2025-06-11;Dengue;SP;SANTO ANDRE;3
2025-06-11;Dengue;RS;CANELA;1
